-0.658213,1,1,0,0,1,0,0.212244,-1.50874,-0.290402,0.915773,1.41395,0.14492,-1.21664,0.407094,0.309236,-0.386915,-1.90472,-0.335018,-0.174475,2.19494,1.58518,0.942285,0.696744,0.995839,0.377113,1.13503,-0.345503,1.10791,1.44169,-0.46795,1.75177,1.28449,0.117873,-0.297998,-1.08975,-0.00452591,0.491755,-0.180839,0.707485,0.29175,0.887815,1.38386,1.50257,1.10643,0.269983,0.71753,0.397248,-1.02019,-1.66153,-1.24572,-0.181268,0.445426,-0.682248,0.72529,-0.518325,1.09892,-0.56782,-0.0164316,-2.22122,0.630026,-2.01445,-1.23735,0.333665,-0.706722,1.42553,0.261785,-0.487012,0.042736,-2.73329,1.27477,-0.123749,-1.61335,0.909214,-0.0409149,0.299275,-0.0848761,-0.390395,-1.67861,-0.208627,0.799706,0.39162,0.384633,0.297134,1.2871,0.32815,-0.407086,0.611875,-0.860676,1.23091,0.0496637,-0.0509244,-1.16349,-1.00498,0.553146,-0.629782,0.959346,-1.27159,1.4712,1.54428,-0.242373,-1.55573,0.272569,0.720729,1.46589,-1.7604,-0.351471,1.79318,-1.00368,0.12435,1.19056,-1.4331,0.742678,-0.689564,0.377324,-0.932769,0.471557,-0.666073,-0.997881,-0.542942,0.532027,-0.700153,-1.29585,0.473456,0.917162,-1.50403,-1.11519,-1.47246,1.71189,0.382745,1.29716,-0.130005,0.311456,1.06108,-0.00898778,-1.01189,1.6286,2.57221,0.123864,0.135497,-0.553592,0.0358481,0.315501,-1.06258,-0.712126,0.142566,0.636128,-0.712451,0.79629,0.740212,-0.38392,-0.549541,0.365363,-0.141711,0.112542,1.04411,-1.45082
-1.02777,0,0,0,0,1,1,0.504772,0.510627,1.2088,-0.698369,0.533804,-0.472,0.637412,0.969415,0.510616,0.996432,-1.54039,1.99539,-0.327178,-0.957835,0.0529701,-0.0288247,-1.84841,-1.14987,-0.570506,-0.190006,-0.167995,-0.0603388,-0.684918,-0.317281,1.25852,-1.73553,-0.662002,-0.223968,0.786888,0.0351011,-0.518991,0.850648,0.369121,-1.70268,0.972326,1.12656,-0.638833,-0.817019,0.367272,-0.160978,0.673702,0.32627,0.259933,1.85717,-1.59806,0.522356,1.36986,-0.0771938,0.0317889,0.406944,0.233875,2.1091,0.481316,-0.0813948,1.32544,-1.54445,-0.147229,0.195425,1.21035,0.224891,-0.1894,0.243678,-1.32633,0.873022,2.32159,-0.982779,1.64573,1.26662,-0.148547,-0.0829146,-0.0246824,-2.2096,0.186994,-0.543319,1.43714,0.135921,1.445,-0.0337061,1.00863,-0.350756,0.0813787,-1.59561,0.0656072,-1.09678,-0.330062,-0.309042,1.32823,-0.30597,-0.442062,1.06557,0.349279,2.21891,-1.23636,0.105772,-1.03697,-1.42781,-1.11986,0.8504,-0.529547,0.989271,0.794832,0.776406,0.573747,-0.125045,0.305879,-0.86731,-1.25973,-1.28358,-0.627714,0.159445,-0.821094,-0.71591,0.607031,-0.900768,0.648233,-1.50608,-0.421757,-0.858124,-0.527572,0.309284,-1.29103,-0.0515841,-2.33867,0.389013,-1.03537,-1.56923,0.598382,-0.324461,-1.69972,-1.74916,0.072399,-1.3473,-0.0780707,0.727279,0.83699,1.15091,-0.144894,1.17219,0.306367,1.60236,-0.16219,0.510815,1.51772,0.136293,-1.34413,0.615998,0.197718,-0.443841,0.00201373,0.248515
-2.72313,1,1,1,1,1,0,-0.754869,1.43536,-0.997345,-0.853392,-0.535781,-1.54551,0.61121,-1.89075,-2.38737,-0.815658,-0.84762,-0.0192382,1.95405,1.01402,-1.58783,-1.08854,-1.00678,-0.266221,-0.488324,-2.21339,1.19038,-0.597271,1.09347,0.865901,-0.332148,0.957797,-1.02526,0.931747,-0.975157,-0.792349,-0.426747,-0.437689,-1.57908,-1.36289,0.098353,0.60172,-0.323036,-0.0863752,-0.175386,-1.23315,1.81022,-0.307774,2.07525,0.00261936,-0.740873,-0.931901,0.067136,1.08784,-0.671957,0.0341995,-2.52531,0.0192499,-1.24951,0.256148,0.754331,-0.793489,-0.0490072,1.7152,-1.50884,-2.28492,-0.833987,-0.961791,-1.42644,0.749234,0.875242,-1.00418,-0.30695,-0.353883,-1.41257,0.792074,-5.43217e-05,1.78637,0.550935,1.82643,-0.154891,-1.30297,0.0830815,1.38898,0.13909,2.84405,0.351696,-0.207332,-1.20035,2.50071,0.187332,-1.7364,1.03124,-0.215539,-0.268915,-0.824374,-1.34112,-0.595609,-1.69384,-0.180462,0.872523,-2.12653,-0.223986,-1.69554,-0.252026,0.266487,-1.06132,-0.750809,-0.326847,1.4872,0.248762,0.344098,-0.49324,-0.45768,-0.597924,-1.73357,1.18603,-0.0131169,-1.64526,1.61652,-0.313064,0.406962,-1.22789,0.328602,-0.410863,0.262971,0.184004,-0.887005,-0.937967,1.23824,1.27765,-0.681249,0.596891,-0.144614,0.310085,-0.688253,0.895788,-0.3648,0.399266,-0.92853,-0.307383,0.937224,-0.491418,-1.05162,-0.854995,-1.00263,0.467814,0.663466,0.629348,0.953898,0.626468,0.342023,1.57542,1.10466,-1.77936,0.99806
0.252275,1,0,1,0,0,1,1.1474,0.374112,1.03222,0.392414,0.797937,-1.23178,0.136549,-0.5228,0.711213,-0.797258,0.810444,0.771257,1.85974,-0.984165,0.460395,-0.800015,-0.518918,-0.00412686,-0.327633,-1.0526,1.31519,-0.889222,2.22309,-0.306068,0.780057,0.548878,0.915393,0.0573199,-1.11043,-1.08217,0.434498,-0.0977392,-0.0514123,0.333595,0.378296,0.0252096,0.0859249,0.384201,-0.882331,-1.47218,0.448595,-0.662379,1.33446,-0.804616,-1.12773,-1.69819,-0.365176,2.74537,0.195519,-1.40364,0.397694,1.86105,0.88773,-0.833296,-0.542019,0.750098,-1.12222,-0.103509,0.422901,0.94923,1.31067,-0.625867,-2.31242,-0.568183,-1.92637,-0.970521,-0.263667,1.60079,-0.306731,-1.28421,-1.40521,-0.914086,0.283668,0.369656,-0.206387,0.0506072,-0.275289,0.222377,0.582813,-0.378735,0.89598,-0.677728,-1.45032,0.735037,-0.247284,-1.41445,-0.654547,-1.372,-0.170446,-0.207471,-0.170258,0.221142,0.750483,1.13457,-1.30073,0.780062,-0.317901,-0.0635106,-0.24508,0.11309,-1.58436,-0.255877,-0.710107,-1.10693,-1.64754,-1.2,-1.7276,0.0714343,0.710743,-0.391202,-1.07494,-1.76573,-0.413366,-1.32702,-0.519391,-0.572528,0.356693,-0.9053,-2.72217,-0.647103,-3.01902,-0.87797,-1.08271,-0.623386,-1.70972,-1.34908,0.235726,-1.06513,0.93452,-0.928965,-0.272959,-2.415,-0.120608,-1.24425,1.87502,0.644293,0.535639,-0.607276,-0.75143,-1.74144,0.177804,0.208862,-0.971854,-1.70468,-1.15926,-1.08812,-1.13133,-0.34385,1.32589,0.561773
1.30761,0,0,1,0,0,1,0.571511,-0.370655,1.56779,-0.864354,-0.705618,1.2089,0.676008,1.38496,0.241141,-0.526341,0.793843,1.46564,-1.3612,0.451154,-0.155383,-0.210995,0.140558,-0.418481,0.675463,1.45519,-1.20438,-0.624866,-0.573859,-0.490191,-0.424168,0.980157,0.0118049,-0.0676334,-0.760892,-0.42845,-0.0276259,-1.11156,-1.10892,-1.20796,0.851963,0.649944,0.0770378,-1.94188,0.574597,0.219274,-0.461524,-0.29953,1.08778,-0.456701,-1.15715,-0.0991168,0.571483,-0.250338,-0.546732,1.0567,1.4407,-1.30074,-2.04626,-1.28397,1.03496,0.924635,-0.971524,1.44274,-0.858458,0.764516,-0.336044,-0.0515775,-0.78633,1.90494,-0.0940491,0.24617,1.51624,-0.500167,-0.877767,-1.57122,-0.848971,-0.950985,0.496726,-0.431045,-0.636723,-1.30039,-1.41427,0.0126588,-1.24542,-0.472298,1.22405,-0.0571057,-0.0646145,-1.57045,-2.72972,3.02362,0.682972,-1.48997,1.04755,-0.86981,-0.353476,1.47039,0.0616864,0.508467,1.99546,0.775146,1.61867,0.854853,0.82414,-0.440351,2.70409,-0.604745,-0.0861589,-0.0899059,1.58171,1.88687,1.26522,0.286296,-0.27081,-2.62372,1.24527,-0.364205,0.321596,0.646888,1.81783,1.87412,0.126619,-0.554973,2.38024,-0.0911414,-0.53164,2.0778,-0.566331,0.920784,1.03471,0.196728,-0.530595,-0.594454,0.598542,2.08382,1.33788,0.917645,0.970648,1.64115,0.555505,-0.0710802,-0.0846984,0.901531,-1.37473,0.447786,-0.788798,0.481114,-1.21931,-3.06669,-0.483649,0.600326,0.425032,-1.11566,1.22273,0.173929
0.793229,1,0,1,0,1,0,0.800582,0.989977,2.54433,0.0644128,0.458826,-0.409769,0.434182,0.689777,1.37339,0.963912,-0.290748,1.26532,-0.538402,0.601329,-0.10449,-0.201314,0.352299,0.20819,1.53312,1.17522,-0.488163,0.463071,-0.326886,1.34172,0.827162,1.10582,-0.284673,1.64802,-0.0927756,1.47276,0.8678,-1.03893,0.703234,-1.47339,-0.242953,-0.665224,-0.930861,0.564814,0.638047,1.08438,0.842763,1.18585,-0.229572,-1.79317,-0.62306,-1.07249,0.251828,0.518816,-1.7215,-0.359872,-0.681385,0.899441,-0.53314,-1.42729,0.283793,1.30575,-0.697635,1.71234,0.414109,-0.488129,-0.126162,-0.491987,-0.52341,1.87326,0.180273,1.35844,-0.0115879,1.34239,-0.152015,0.0874011,-0.457712,0.202379,-0.747736,0.154409,-1.41144,-1.2862,-1.78766,0.826875,-0.3365,-0.269361,0.219225,-1.1892,-0.436938,-1.83184,-1.31856,0.702918,0.945815,1.67278,1.84411,0.111925,0.254461,1.28334,0.541003,0.847626,-0.944926,1.40588,-0.492631,-1.19414,-0.183538,1.6885,0.918052,0.286801,-1.32655,0.477528,0.0330732,-0.0761471,0.117515,-0.372353,-0.565153,-0.60734,-0.273136,0.100942,1.44976,0.257695,-0.0138039,-0.643184,-1.85754,0.515846,-0.0780719,0.842044,-1.48747,0.131159,-1.75444,-0.329497,-0.900019,0.0932965,-0.903115,-1.3587,-1.93535,-1.1972,-1.72777,1.0806,-0.445083,1.16684,-0.599899,0.385069,1.20971,1.23289,-0.205187,1.06081,1.7572,1.57697,-0.0437165,1.93259,0.296494,0.45773,0.505682,-1.94929,1.66785,-0.193609
0.844297,1,1,1,0,1,1,0.271031,1.57464,0.402229,-0.12253,-0.103927,1.37338,1.26595,1.79259,0.390732,-0.316399,0.458266,1.29064,1.78497,0.182102,-0.411506,2.22922,0.928346,-1.17022,0.989559,-0.0774403,-0.492162,1.20922,0.392842,0.765476,0.0291181,-0.495808,0.404462,0.997176,-0.292053,0.106734,0.669978,-1.20276,0.31592,0.275541,0.424022,-1.46111,-0.905319,-0.856549,1.03898,-0.885489,2.0936,-0.0169128,-1.27637,1.55655,0.275363,-2.39163,0.373516,1.64894,0.991531,0.506062,-0.512057,1.55112,0.601588,0.384048,1.24215,0.582777,-0.0558943,1.38778,0.390124,0.255906,0.52127,1.29678,0.0840289,1.04439,2.47955,0.657763,1.45466,-0.441798,1.82278,-0.914983,-1.12672,1.5307,-0.730639,-0.496455,1.16816,1.731,0.925894,0.335773,2.09985,-0.823259,1.44191,-0.35899,0.230743,1.5877,-1.06543,-0.353922,0.322614,-0.407904,0.268144,-0.192027,0.991766,-0.216452,-1.29503,0.531636,-1.03576,-0.00966723,0.76788,-1.04307,0.723785,-0.305094,1.20466,-1.27824,0.122453,-1.05723,-1.50083,0.00161234,0.604122,0.170874,0.930671,-0.46208,-1.23574,-1.00542,0.0619741,1.37673,0.180334,1.77233,1.41169,0.444411,1.73842,1.16769,-0.437909,-0.317885,0.804986,-1.08703,-0.468334,0.410177,0.659112,-2.04408,0.308972,0.635247,0.127174,-1.17625,0.939027,-1.59921,-0.411451,0.554524,2.88684,-0.379346,1.31625,1.09832,0.369187,-0.284005,-0.671877,0.244828,-0.395402,-0.507473,1.76275,1.15571,0.260051,1.23645
0.828849,0,1,1,0,1,1,0.590778,1.80256,-0.364169,0.135827,-0.11263,0.516791,-0.547249,1.62007,-1.17447,0.185597,0.724669,-1.12688,-0.103497,-1.5174,0.213205,-0.302786,1.99599,0.230395,0.909309,2.83842,0.238473,-1.30909,0.355419,0.389923,0.713191,1.49288,0.852342,0.663424,0.467362,-0.820545,-0.104286,0.444408,1.43221,-0.0311499,1.28978,0.47577,-1.75091,-0.627575,-3.15319,-0.419978,-0.899381,-0.716921,0.426627,-0.512957,0.227957,0.342525,-0.739773,-0.568826,-0.0693468,-1.11939,0.31228,0.429955,0.312492,1.35026,-0.823252,-1.40905,0.00121699,-0.498009,2.3912,0.609,0.286381,0.45824,0.509994,0.313131,-0.851809,-0.567495,-1.29915,0.535807,-0.0364617,0.79668,-0.814513,-1.50016,-0.596965,1.42503,-0.13195,0.0970558,-0.0514314,0.31466,-0.704303,0.260009,1.43166,0.737808,-0.150972,0.45785,-0.130382,0.386455,-0.0248954,3.12641,-1.27527,-0.388644,0.911009,-1.16874,0.236475,0.964392,-0.23819,-0.167105,-1.0245,-1.00027,1.21904,-0.141612,-0.588648,1.09835,-0.708271,0.125543,1.00179,0.906719,0.409521,0.383409,-0.259451,-3.09973,1.31752,-1.01901,-0.271454,2.68537,0.422641,-1.15563,0.28399,-0.0676203,0.886685,-0.0667485,-1.36862,-0.112713,-0.562597,-0.767146,0.333922,-1.06189,1.65308,-0.578021,-0.107702,0.75913,1.03195,0.555546,1.50607,1.08892,1.47603,-0.720935,0.929359,-1.47847,0.938165,-0.733768,0.643026,2.68435,-1.07272,-0.865651,-0.574597,-1.25698,1.15844,0.333994,1.03539,0.250374
0.374684,1,0,1,0,0,1,-0.140106,-0.159397,0.593649,0.222069,0.994431,1.3314,1.10986,-0.618824,-1.46196,-0.276592,-0.686398,-0.398886,0.288303,1.14839,-0.0342169,-0.296941,-0.904482,0.25223,-0.624234,0.352468,-0.739309,-1.97718,-1.61568,-0.297642,-0.604874,-0.756512,-0.961557,-2.06662,-0.564227,0.118355,-1.9309,-0.561637,-0.978434,-1.97755,-0.757422,1.37716,-0.79494,2.68766,-0.232185,-1.31925,1.01569,1.74782,0.556253,0.619192,0.609012,1.20323,0.571074,-0.27845,1.869,-0.609516,1.33642,0.418447,-0.291597,1.56494,0.186639,1.38052,0.885656,2.26247,-0.343177,-0.336173,2.46068,0.133948,0.421887,0.669285,0.0451383,0.105193,0.596988,0.962476,1.40412,1.99936,-0.0930816,-1.64999,0.576782,0.0702165,0.76984,-1.9903,-0.822734,-0.47986,0.453803,-0.268525,0.286285,-0.988548,-0.495121,0.661805,-0.527182,-0.384377,-1.1746,-0.00352966,0.689168,0.93361,2.10203,0.201034,0.364635,-0.765131,1.39961,1.3977,-0.82263,-0.901311,0.386003,-0.186421,-0.576661,-0.75443,0.0627438,1.91578,0.707068,1.27361,1.26968,1.1612,1.18655,-0.00904101,0.998956,0.573293,-0.758474,-0.524298,-2.02189,0.0818498,0.249237,0.233863,0.124724,0.277754,-2.45776,0.403686,-0.725279,0.565559,-0.254388,-0.834514,-0.23142,-0.479542,1.12345,-2.29325,1.03171,-0.426747,0.51944,1.09293,0.744019,0.697123,-0.915208,0.738874,-0.51617,0.101828,-1.32115,-0.800931,-0.733806,0.291103,0.499744,0.675566,-1.49892,-0.543689,0.979335,-2.06581
-0.314735,1,1,1,1,1,0,-0.14599,-1.19776,-1.27935,0.920767,0.265004,2.10291,0.156663,-0.150648,-0.951768,-0.527372,-1.56871,-0.332617,2.00773,-0.787413,-2.2986,-0.800189,1.71253,-0.539243,0.199754,-0.103472,-0.626597,-1.73993,-1.93016,-1.55706,0.631256,-2.24381,-1.2667,0.201935,1.23866,-0.451478,2.23876,0.342634,0.910961,-1.18394,-1.29717,-1.01225,0.210294,-2.68987,-0.807081,-1.35309,0.24302,0.712287,-0.984141,0.19489,-1.38291,-0.441216,0.880246,1.28617,0.00627636,-0.52775,-0.230331,-0.381848,-1.57166,-1.40274,1.22978,-0.465235,-2.18884,-2.57743,-0.854975,0.0674882,-0.655995,-0.958013,-1.48814,-0.646979,-0.700188,-0.790094,-0.508782,-2.28103,-0.729065,-0.742976,0.0907294,0.539293,0.576683,0.831363,-1.85432,-0.052539,-0.594531,-2.38913,-0.319449,-1.30191,0.117458,-0.662684,-1.14725,-1.10591,-0.0373369,0.230795,0.591054,0.231574,-0.713414,1.22988,-0.0217155,-0.202899,0.787407,0.716963,-0.251984,0.38619,-0.101539,-0.272531,0.947063,-0.915572,-2.10256,-1.04232,0.509735,0.37262,1.60303,-2.11474,-1.3055,-0.578973,-1.03904,-0.36821,-0.183259,0.468603,0.947363,-0.705437,-1.2818,0.0818613,0.238204,-1.04179,1.09666,-0.307117,-0.115596,-0.30751,-0.246497,-0.550905,-0.780646,-1.06042,-1.03371,-0.348159,-1.26553,0.941936,-1.21805,-0.401575,-1.51198,-1.51344,0.297693,-0.757504,1.02952,0.714116,-0.929357,0.305725,-1.34031,-1.99249,1.3465,0.00201642,0.201986,-0.840432,-1.41467,1.61461,-0.688158,-0.49195
